Div,Date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,wknd_ornot,match_day,bet_pred,odds_actual_comp,concat,ht_rank,at_rank,rank_diff,Home_$,Draw_$,Away_$,Home_correct,Draw_correct,Away_correct,matchday_Monday,matchday_Saturday,matchday_Sunday,matchday_Thursday,matchday_Tuesday,matchday_Wednesday,ref_A Madley,ref_A Marriner,ref_A Moss,ref_A Taylor,ref_A Wiley,ref_B Knight,ref_C Foy,ref_C Kavanagh,ref_C Pawson,ref_D Coote,ref_D England,ref_D Gallagher,ref_G Poll,ref_G Scott,ref_H Webb,ref_I Williamson,ref_J Moss,ref_K Friend,ref_K Stroud,ref_L Mason,ref_L Probert,ref_M Atkinson,ref_M Clattenburg,ref_M Dean,ref_M Halsey,ref_M Jones,ref_M Oliver,ref_M Riley,ref_N Swarbrick,ref_O Langford,ref_P Bankes,ref_P Dowd,ref_P Tierney,ref_P Walton,ref_R Beeby,ref_R East,ref_R Jones,ref_R Madley,ref_R Styles,ref_S Attwell,ref_S Bennett,ref_S Hooper,ref_S Scott,ref_S Tanner,ref_T Robinson,ref_U Rennie,ref_l Mason
E0,2007-01-09,Liverpool,Derby,6,0,2,2,0,H,A Wiley,20,8,10,3,10,14,4,2,0,1,0,0,1.16,6.0,19.0,2008,1,Saturday,Home,1,39326LiverpoolDerby,4,20,16,1.16,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-01-09,Man United,Sunderland,1,0,2,0,0,D,M Atkinson,17,4,9,1,10,7,6,0,1,2,0,0,1.16,6.0,19.0,2008,1,Saturday,Home,1,39326Man UnitedSunderland,1,15,14,1.16,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-01-09,Newcastle,Wigan,1,0,2,0,0,D,S Bennett,20,7,8,6,15,18,9,1,2,4,0,1,1.72,3.5,4.75,2008,1,Saturday,Home,1,39326NewcastleWigan,12,14,2,1.72,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E0,2007-01-09,Bolton,Everton,1,2,1,0,1,A,P Walton,13,15,7,11,8,10,11,6,1,3,0,0,2.4,3.2,2.87,2008,1,Saturday,Home,0,39326BoltonEverton,16,5,11,-1.0,-1.0,2.87,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-01-09,Fulham,Tottenham,3,3,0,1,2,A,M Riley,13,13,7,8,13,11,6,14,1,0,0,0,3.1,3.2,2.25,2008,1,Saturday,Away,0,39326FulhamTottenham,17,11,6,-1.0,3.2,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-01-09,Middlesbrough,Birmingham,2,0,2,2,0,H,R Styles,13,9,7,4,8,12,11,5,1,3,0,0,2.0,3.2,3.75,2008,1,Saturday,Home,1,39326MiddlesbroughBirmingham,13,19,6,2.0,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E0,2007-01-09,Reading,West Ham,0,3,1,0,1,A,H Webb,9,13,3,9,10,11,14,4,0,1,0,0,2.2,3.2,3.25,2008,1,Saturday,Home,0,39326ReadingWest Ham,18,10,8,-1.0,-1.0,3.25,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-02-09,Arsenal,Portsmouth,3,1,2,2,0,H,M Halsey,10,15,8,10,6,12,8,5,1,2,1,0,1.5,3.75,7.0,2008,1,Sunday,Home,1,39327ArsenalPortsmouth,3,8,5,1.5,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-02-09,Aston Villa,Chelsea,2,0,2,0,0,D,M Clattenburg,9,20,5,8,17,11,2,13,4,1,0,0,5.5,3.6,1.61,2008,1,Sunday,Away,0,39327Aston VillaChelsea,6,2,4,5.5,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-02-09,Blackburn,Man City,1,0,2,1,0,H,M Dean,16,7,11,3,23,3,6,3,5,1,1,1,2.2,3.2,3.25,2008,1,Sunday,Home,1,39327BlackburnMan City,7,9,2,2.2,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-15,Chelsea,Blackburn,0,0,0,0,0,D,H Webb,16,5,8,1,21,13,9,2,2,2,0,0,1.36,4.33,10.0,2008,1,Saturday,Home,0,39340ChelseaBlackburn,2,7,5,-1.0,4.33,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-15,Everton,Man United,0,1,1,0,0,D,A Wiley,8,16,2,8,20,10,3,6,2,2,0,0,4.5,3.5,1.8,2008,1,Saturday,Away,1,39340EvertonMan United,5,1,4,-1.0,-1.0,1.8,N,N,Y,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-15,Portsmouth,Liverpool,0,0,0,0,0,D,M Riley,9,12,2,6,20,14,5,4,3,2,0,0,5.0,3.5,1.72,2008,1,Saturday,Away,0,39340PortsmouthLiverpool,8,4,4,-1.0,3.5,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-15,West Ham,Middlesbrough,3,0,2,0,0,D,S Bennett,13,16,7,12,14,14,5,8,2,1,0,0,2.0,3.4,3.75,2008,1,Saturday,Home,1,39340West HamMiddlesbrough,10,13,3,2.0,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E0,2007-09-15,Birmingham,Bolton,1,0,2,1,0,H,P Dowd,10,8,5,3,16,15,6,5,1,3,0,0,2.37,3.25,3.0,2008,1,Saturday,Home,1,39340BirminghamBolton,19,16,3,2.37,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-15,Sunderland,Reading,2,1,2,1,0,H,S Tanner,14,10,8,4,14,18,9,9,1,2,0,0,2.25,3.25,3.2,2008,1,Saturday,Home,1,39340SunderlandReading,15,18,3,2.25,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E0,2007-09-15,Wigan,Fulham,1,1,0,0,1,A,R Styles,14,10,4,5,8,9,9,4,1,0,0,0,2.1,3.25,3.6,2008,1,Saturday,Home,0,39340WiganFulham,14,17,3,-1.0,3.25,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E0,2007-09-15,Tottenham,Arsenal,1,3,1,1,0,H,M Clattenburg,14,16,5,10,28,22,8,4,2,2,0,0,2.8,3.2,2.5,2008,1,Saturday,Away,1,39340TottenhamArsenal,11,3,8,-1.0,-1.0,2.5,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-16,Man City,Aston Villa,1,0,2,0,0,D,M Atkinson,12,11,8,2,11,14,8,6,1,1,0,0,2.37,3.25,3.0,2008,1,Sunday,Home,1,39341Man CityAston Villa,9,6,3,2.37,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-17,Derby,Newcastle,1,0,2,1,0,H,P Walton,10,8,3,3,16,11,5,5,2,3,0,0,4.33,3.25,1.9,2008,0,Monday,Away,0,39342DerbyNewcastle,20,12,8,4.33,-1.0,-1.0,Y,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-22,Arsenal,Derby,5,0,2,2,0,H,M Atkinson,15,4,9,3,9,12,5,4,1,1,0,0,1.14,7.0,23.0,2008,1,Saturday,Home,1,39347ArsenalDerby,3,20,17,1.14,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-22,Liverpool,Birmingham,0,0,0,0,0,D,L Mason,18,5,4,2,3,10,11,2,0,2,0,0,1.22,5.25,17.0,2008,1,Saturday,Home,0,39347LiverpoolBirmingham,4,19,15,-1.0,5.25,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-22,Fulham,Man City,3,3,0,1,1,D,M Halsey,13,11,8,5,10,7,6,2,3,2,0,0,2.5,3.25,2.8,2008,1,Saturday,Home,0,39347FulhamMan City,17,9,8,-1.0,3.25,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-22,Middlesbrough,Sunderland,2,2,0,1,1,D,H Webb,16,11,5,6,18,11,7,2,3,4,0,0,2.1,3.2,3.6,2008,1,Saturday,Home,0,39347MiddlesbroughSunderland,13,15,2,-1.0,3.2,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-22,Reading,Wigan,2,1,2,1,0,H,K Stroud,15,9,7,5,17,13,6,7,3,2,0,0,2.1,3.2,3.6,2008,1,Saturday,Home,1,39347ReadingWigan,18,14,4,2.1,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-23,Newcastle,West Ham,3,1,2,2,1,H,M Riley,12,13,4,8,16,15,1,5,1,3,0,0,2.0,3.4,3.75,2008,1,Sunday,Home,1,39348NewcastleWest Ham,12,10,2,2.0,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-23,Blackburn,Portsmouth,0,1,1,0,1,A,C Foy,9,13,3,7,6,16,7,4,0,3,0,0,1.9,3.3,4.2,2008,1,Sunday,Home,0,39348BlackburnPortsmouth,7,8,1,-1.0,-1.0,4.2,N,N,Y,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-23,Bolton,Tottenham,1,1,0,1,1,D,A Marriner,5,10,4,7,14,15,4,11,0,2,0,0,2.8,3.25,2.5,2008,1,Sunday,Away,0,39348BoltonTottenham,16,11,5,-1.0,3.25,-1.0,N,Y,N,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-23,Man United,Chelsea,2,0,2,1,0,H,M Dean,17,4,9,1,10,15,10,1,2,2,0,1,2.1,3.25,4.0,2008,1,Sunday,Home,1,39348Man UnitedChelsea,1,2,1,2.1,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-23,Aston Villa,Everton,2,0,2,1,0,H,L Probert,8,8,3,6,17,12,6,3,1,0,0,0,2.25,3.2,3.25,2008,1,Sunday,Home,1,39348Aston VillaEverton,6,5,1,2.25,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-29,Chelsea,Fulham,0,0,0,0,0,D,M Atkinson,16,6,4,1,8,18,9,4,1,1,1,0,1.3,5.0,12.0,2008,1,Saturday,Home,0,39354ChelseaFulham,2,17,15,-1.0,5.0,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-29,Birmingham,Man United,0,1,1,0,0,D,S Bennett,17,11,9,4,14,11,4,4,3,1,0,0,6.5,4.0,1.53,2008,1,Saturday,Away,1,39354BirminghamMan United,19,1,18,-1.0,-1.0,1.53,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E0,2007-09-29,Wigan,Liverpool,0,1,1,0,0,D,M Clattenburg,9,14,3,10,11,10,5,6,2,1,0,0,6.5,3.8,1.57,2008,1,Saturday,Away,1,39354WiganLiverpool,14,4,10,-1.0,-1.0,1.57,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-29,West Ham,Arsenal,0,1,1,0,1,A,A Wiley,9,16,4,12,15,14,3,14,2,2,0,0,4.5,3.5,1.83,2008,1,Saturday,Away,1,39354West HamArsenal,10,3,7,-1.0,-1.0,1.83,N,N,Y,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-29,Portsmouth,Reading,7,4,2,2,1,H,M Halsey,25,13,17,7,4,7,8,4,1,1,0,0,1.72,3.4,5.5,2008,1,Saturday,Home,1,39354PortsmouthReading,8,18,10,1.72,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-29,Derby,Bolton,1,1,0,1,1,D,R Styles,10,12,6,7,15,8,7,8,3,2,0,0,2.7,3.25,2.62,2008,1,Saturday,Away,0,39354DerbyBolton,20,16,4,-1.0,3.25,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E0,2007-09-29,Man City,Newcastle,3,1,2,1,1,D,C Foy,16,12,12,8,7,10,3,9,0,0,0,0,2.25,3.25,3.3,2008,1,Saturday,Home,1,39354Man CityNewcastle,9,12,3,2.25,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-29,Sunderland,Blackburn,1,2,1,0,0,D,P Walton,14,14,12,8,11,4,10,2,1,0,0,0,2.75,3.25,2.62,2008,1,Saturday,Away,1,39354SunderlandBlackburn,15,7,8,-1.0,-1.0,2.62,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-09-30,Everton,Middlesbrough,2,0,2,1,0,H,M Riley,13,13,9,5,17,21,2,6,0,4,0,0,1.8,3.5,4.75,2008,1,Sunday,Home,1,39355EvertonMiddlesbrough,5,13,8,1.8,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-01-10,Tottenham,Aston Villa,4,4,0,1,3,A,M Dean,19,7,12,7,10,13,13,3,2,3,0,0,1.9,3.25,4.33,2008,0,Monday,Home,0,39356TottenhamAston Villa,11,6,5,-1.0,3.25,-1.0,N,Y,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-06-10,Man United,Wigan,4,0,2,0,0,D,M Riley,17,6,12,2,12,6,12,2,1,1,0,0,1.16,6.5,21.0,2008,1,Saturday,Home,1,39361Man UnitedWigan,1,14,13,1.16,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-06-10,Aston Villa,West Ham,1,0,2,1,0,H,S Tanner,5,8,5,3,17,12,7,4,3,2,0,0,1.83,3.6,4.33,2008,1,Saturday,Home,1,39361Aston VillaWest Ham,6,10,4,1.83,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E0,2007-07-10,Arsenal,Sunderland,3,2,2,2,1,H,R Styles,18,11,8,7,10,9,8,2,0,2,0,1,1.16,6.5,23.0,2008,1,Sunday,Home,1,39362ArsenalSunderland,3,15,12,1.16,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E0,2007-07-10,Liverpool,Tottenham,2,2,0,1,1,D,M Halsey,21,11,9,6,18,10,5,3,0,1,0,0,1.53,4.0,6.5,2008,1,Sunday,Home,0,39362LiverpoolTottenham,4,11,7,-1.0,4.0,-1.0,N,Y,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-07-10,Blackburn,Birmingham,2,1,2,1,0,H,M Clattenburg,17,6,5,5,15,13,6,7,3,1,0,0,1.66,3.75,5.5,2008,1,Sunday,Home,1,39362BlackburnBirmingham,7,19,12,1.66,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-07-10,Bolton,Chelsea,0,1,1,0,1,A,A Wiley,13,15,7,8,17,8,5,5,5,1,0,0,5.0,3.6,1.72,2008,1,Sunday,Away,1,39362BoltonChelsea,16,2,14,-1.0,-1.0,1.72,N,N,Y,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-07-10,Man City,Middlesbrough,3,1,2,2,0,H,S Bennett,18,17,13,11,11,13,8,8,2,3,0,0,1.66,3.6,5.5,2008,1,Sunday,Home,1,39362Man CityMiddlesbrough,9,13,4,1.66,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E0,2007-07-10,Reading,Derby,1,0,2,0,0,D,L Mason,11,7,3,0,9,18,3,3,1,1,0,0,1.72,3.6,5.0,2008,1,Sunday,Home,1,39362ReadingDerby,18,20,2,1.72,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-07-10,Newcastle,Everton,3,2,2,1,0,H,M Atkinson,15,11,10,6,13,19,8,2,2,1,0,0,2.1,3.3,3.6,2008,1,Sunday,Home,1,39362NewcastleEverton,12,5,7,2.1,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-07-10,Fulham,Portsmouth,0,2,1,0,0,D,H Webb,13,14,10,8,7,17,8,5,1,0,0,0,2.62,3.25,2.75,2008,1,Sunday,Home,0,39362FulhamPortsmouth,17,8,9,-1.0,-1.0,2.75,N,N,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-10-20,Arsenal,Bolton,2,0,2,0,0,D,M Riley,19,1,9,0,14,20,5,3,1,5,0,0,1.25,5.25,15.0,2008,1,Saturday,Home,1,39375ArsenalBolton,3,16,13,1.25,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-10-20,Middlesbrough,Chelsea,0,2,1,0,1,A,M Halsey,7,9,4,6,9,9,6,6,1,1,0,0,6.0,3.75,1.61,2008,1,Saturday,Away,1,39375MiddlesbroughChelsea,13,2,11,-1.0,-1.0,1.61,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-10-20,Aston Villa,Man United,1,4,1,1,3,A,R Styles,11,21,5,13,8,8,3,9,2,2,2,0,4.5,3.6,1.8,2008,1,Saturday,Away,1,39375Aston VillaMan United,6,1,5,-1.0,-1.0,1.8,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E0,2007-10-20,Man City,Birmingham,1,0,2,1,0,H,M Dean,12,13,4,8,17,12,6,7,3,2,0,0,1.57,3.6,7.0,2008,1,Saturday,Home,1,39375Man CityBirmingham,9,19,10,1.57,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-10-20,Blackburn,Reading,4,2,2,3,0,H,A Marriner,11,13,6,7,8,7,4,9,0,0,0,0,1.7,3.5,5.5,2008,1,Saturday,Home,1,39375BlackburnReading,7,18,11,1.7,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2007-10-20,Fulham,Derby,0,0,0,0,0,D,P Dowd,13,13,9,9,10,10,6,8,0,2,1,0,1.72,3.5,5.25,2008,1,Saturday,Home,0,39375FulhamDerby,17,20,3,-1.0,3.5,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
